Enabled?,Guid,FeatureArea,Noisy?,API,BreakPointLocation
1,1A7842B6-B82F-4597-9ED2-6000DF10E6FB,HOSTING,0,ICLRDebugManager::EndConnection,clr!CCLRDebugManager::EndConnection
1,6D5AB922-D5C8-4823-865D-6029938CB63A,HOSTING,0,ICLRDebugManager::GetDacl,clr!CCLRDebugManager::GetDacl
1,59A6B493-654D-4F71-9F17-60D57E9BBB8A,HOSTING,0,ICLRDebugManager::IsDebuggerAttached,clr!CCLRDebugManager::IsDebuggerAttached
1,FB7837F6-2A67-40E1-8F71-60F0F760B0BC,HOSTING,0,ICLRDebugManager::SetConnectionTasks,clr!CCLRDebugManager::SetConnectionTasks
1,C6E93710-E8A2-443A-BF46-613E27742D8A,HOSTING,0,ICLRDebugManager::SetDacl,clr!CCLRDebugManager::SetDacl
0,8E07F6F7-C848-4A45-99EF-61749440CAA9,HOSTING,0,ICLRDebugManager::SetSymbolReadingPolicy,
1,6B78425F-9A5C-452C-825F-62013BDE73CD,HOSTING,0,ICLRErrorReportingManager::BeginCustomDump,clr!CCLRErrorReportingManager::BeginCustomDump
1,C694733B-2259-4F64-8F33-620E1A9E26D4,HOSTING,0,ICLRErrorReportingManager::EndCustomDump,clr!CCLRErrorReportingManager::EndCustomDump
1,BD58EB4C-27D7-4D52-8D5D-6215ADA3AF19,HOSTING,0,ICLRErrorReportingManager::GetBucketParametersForCurrentException,clr!CCLRErrorReportingManager::GetBucketParametersForCurrentException
1,ADCD27B8-90F6-4113-AD9F-62BC1EB037DF,HOSTING,0,ICLRGCManager::Collect,clr!CCLRGCManager::Collect
1,F8DE7884-5520-4302-8E60-62EF672B5F51,HOSTING,0,ICLRGCManager::GetStats,clr!CCLRGCManager::GetStats
1,F26DE5A8-5C80-4B5A-A60D-63C559529E31,HOSTING,0,ICLRGCManager::SetGCStartupLimits,clr!CCLRGCManager::SetGCStartupLimits
1,34ACC848-9B72-49C0-B417-640A0A3F957C,HOSTING,0,ICLRHostBindingPolicyManager::EvaluatePolicy,clr!CHostBindingPolicyManager::EvaluatePolicy
1,02B49822-FBB5-462C-8383-6467F710B268,HOSTING,0,ICLRHostBindingPolicyManager::ModifyApplicationPolicy,clr!CHostBindingPolicyManager::ModifyApplicationPolicy
1,7B804D08-2BC7-4DD4-A4DF-6488643C8696,HOSTING,0,ICLRHostProtectionManager::SetEagerSerializeGrantSets,clr!CorHostProtectionManager::SetEagerSerializeGrantSets
1,6610A7CA-A4A1-495B-93B7-64A671A5260C,HOSTING,0,ICLRHostProtectionManager::SetProtectedCategories,clr!CorHostProtectionManager::SetProtectedCategories
1,43F16D4F-2ACB-491C-AC7A-64B6BAE851DE,HOSTING,0,ICLRIoCompletionManager::OnComplete,clr!CCLRIoCompletionManager::OnComplete
1,137A8CAE-F2FE-46EA-B876-65DB2CBA2BB7,HOSTING,0,ICLRMemoryNotificationCallback::OnMemoryNotification,clr!CCLRMemoryNotificationCallback::OnMemoryNotification
1,64FF44B6-6D31-48C2-9C79-6607085086CA,HOSTING,0,ICLROnEventManager::RegisterActionOnEvent,clr!CCLROnEventManager::RegisterActionOnEvent
1,F5F613E8-5166-4CB0-BDFA-66B61C322E9E,HOSTING,0,ICLROnEventManager::UnregisterActionOnEvent,clr!CCLROnEventManager::UnregisterActionOnEvent
1,C7D0B4BB-5109-4674-863E-677EF87ABA67,HOSTING,0,ICLRPolicyManager::SetActionOnFailure,clr!CCLRPolicyManager::SetActionOnFailure
1,496F1511-952E-4395-A6A7-67D114D5FC4A,HOSTING,0,ICLRPolicyManager::SetActionOnTimeout,clr!CCLRPolicyManager::SetActionOnTimeout
1,A2838B25-994F-4B04-BF89-681362D6904D,HOSTING,0,ICLRPolicyManager::SetDefaultAction,clr!CCLRPolicyManager::SetDefaultAction
1,EC75E366-351D-4DAE-99B4-685A022F451C,HOSTING,0,ICLRPolicyManager::SetTimeout,clr!CCLRPolicyManager::SetTimeout
1,1570F38A-D937-413D-9564-686F247CF454,HOSTING,0,ICLRPolicyManager::SetTimeoutAndAction,clr!CCLRPolicyManager::SetTimeoutAndAction
1,27098836-E664-43F9-9B01-689E99F74DD2,HOSTING,0,ICLRPolicyManager::SetUnhandledExceptionPolicy,clr!CCLRPolicyManager::SetUnhandledExceptionPolicy
1,890123CE-1AA8-48E7-9724-68BFA69AA62B,HOSTING,0,ICLRProbingAssemblyEnum::Get,clr!CProbingAssemblyEnum::Get
1,2027192F-DBB5-41A9-A388-68F417230AAE,HOSTING,0,ICLRReferenceAssemblyEnum::Get,clr!CReferenceAssemblyEnum::Get
0,E0E67911-0B02-42DC-81A5-68FC93772EB1,HOSTING,0,ICLRRuntimeHost::ExecuteApplication,
0,4DF5E1C2-51E9-405E-BD94-69D6BAF0D185,HOSTING,0,ICLRRuntimeHost::ExecuteInAppDomain,
0,BCF4D305-BB51-4B86-9938-6A3353489434,HOSTING,0,ICLRRuntimeHost::ExecuteInDefaultAppDomain,
0,26B3C5E0-83DE-45BF-B31A-6AA1565DE4D7,HOSTING,0,ICLRRuntimeHost::GetCLRControl,
0,7E6E5C0D-E0A4-4153-970B-6AF2CBE198F2,HOSTING,0,ICLRRuntimeHost::GetCurrentAppDomainId,
0,A50FD62C-F5BD-42DB-BEF7-6B2A9BA81492,HOSTING,0,ICLRRuntimeHost::SetHostControl,
0,3AD261D0-7233-4729-B004-6BC96D9361F4,HOSTING,0,ICLRRuntimeHost::Start,
0,4ABD81E3-D9CA-4608-BF3F-6C2F1A51A09D,HOSTING,0,ICLRRuntimeHost::Stop,
0,C2D79A69-519C-4241-93A5-6C4898AFDF45,HOSTING,0,ICLRRuntimeHost::UnloadAppDomain,
1,64A8F67B-7BE5-42B5-A402-6C4B0526C204,HOSTING,0,ICLRSyncManager::CreateRWLockOwnerIterator,clr!CLRSyncManager::CreateRWLockOwnerIterator
1,FB6BFD18-D764-441A-AA42-6D82CE6876FF,HOSTING,0,ICLRSyncManager::DeleteRWLockOwnerIterator,clr!CLRSyncManager::DeleteRWLockOwnerIterator
1,1CA79ADF-E946-40A6-9372-6EE8929467D9,HOSTING,0,ICLRSyncManager::GetMonitorOwner,clr!CLRSyncManager::GetMonitorOwner
1,3819F941-2994-4304-9C34-703555D1E3EB,HOSTING,0,ICLRSyncManager::GetRWLockOwnerNext,clr!CLRSyncManager::GetRWLockOwnerNext
0,1249AE46-B2E4-432D-9D03-70EA8D93F848,HOSTING,0,ICLRTask::Abort,
0,E6CEA1EE-2EEA-401B-8A5E-70FD8DA95015,HOSTING,0,ICLRTask::ExitTask,
0,87D1B83F-9FFD-435D-8962-714FA97E5B54,HOSTING,0,ICLRTask::GetMemStats,
0,BFD55CA3-6950-46B3-AAA2-7236A3BD9614,HOSTING,0,ICLRTask::LocksHeld,
0,C55B8815-D17F-47C8-985E-724899A95E77,HOSTING,0,ICLRTask::NeedsPriorityScheduling,
0,FAC00B4D-C1C5-4FDD-BAEC-72C565D634D2,HOSTING,0,ICLRTask::Reset,
0,8B81755E-266F-4941-BBBB-72CBBFA1C361,HOSTING,0,ICLRTask::RudeAbort,
0,20B88628-9DD3-49C9-9453-72F848557FB8,HOSTING,0,ICLRTask::SetTaskIdentifier,
0,B90B145B-6B57-404E-9A60-73333574B71A,HOSTING,0,ICLRTask::SwitchIn,
0,08CBF07B-27F3-4D15-8774-7434A9DFFF6C,HOSTING,0,ICLRTask::SwitchOut,
0,4754BF5B-6C05-4767-975B-7460A0C16C64,HOSTING,0,ICLRTask::YieldTask,
1,AA39C614-0B5D-46B9-9558-74C0D2E97CEE,HOSTING,0,ICLRTaskManager::CreateTask,clr!CLRTaskManager::CreateTask
1,79D7113E-32B6-4BB8-B509-75F0BC335582,HOSTING,0,ICLRTaskManager::GetCurrentTask,clr!CLRTaskManager::GetCurrentTask
1,1ADFECE7-684B-4318-982B-762B6E8633D5,HOSTING,0,ICLRTaskManager::GetCurrentTaskType,clr!CLRTaskManager::GetCurrentTaskType
1,3497B100-8F1F-42E7-8A15-7667A7EB9263,HOSTING,0,ICLRTaskManager::SetLocale,clr!CLRTaskManager::SetLocale
1,04658D09-FF6F-4953-9316-76D171AAAA88,HOSTING,0,ICLRTaskManager::SetUILocale,clr!CLRTaskManager::SetUILocale
0,23ADB717-2928-4848-AAAF-76DB0F2D152F,HOSTING,0,ICLRValidator::FormatEventInfo,
0,07D47196-F1D8-4E33-96F9-7765A325DF50,HOSTING,0,ICLRValidator::Validate,
1,FC6CDB32-388D-41AE-ABD8-7780EE780E37,HOSTING,0,ICorConfiguration::AddDebuggerSpecialThread,clr!CorConfiguration::AddDebuggerSpecialThread
1,4A5E947E-92B7-44EB-987A-7A4ED58AC3E5,HOSTING,0,ICorConfiguration::SetDebuggerThreadControl,clr!CorConfiguration::SetDebuggerThreadControl
1,62537555-D4C2-429D-859D-7ACEC593A753,HOSTING,0,ICorConfiguration::SetGCHostControl,clr!CorConfiguration::SetGCHostControl
1,B977AE39-D620-4696-9735-7B679C62158D,HOSTING,0,ICorConfiguration::SetGCThreadControl,clr!CorConfiguration::SetGCThreadControl
1,02730615-DC9A-4303-9E5C-7C5753504E17,HOSTING,0,ICorThreadpool::CorBindIoCompletionCallback,clr!CorThreadpool::CorBindIoCompletionCallback
1,92D0CFD5-7DE0-47FD-BF39-7C81D3A2E9FE,HOSTING,0,ICorThreadpool::CorCallOrQueueUserWorkItem,clr!CorThreadpool::CorCallOrQueueUserWorkItem
1,2D093DED-0D13-4F3C-A06C-7D49B0784213,HOSTING,0,ICorThreadpool::CorChangeTimer,clr!CorThreadpool::CorChangeTimer
1,8563CCD2-FCA2-4B6C-A31F-7D5B478B05E4,HOSTING,0,ICorThreadpool::CorCreateTimer,clr!CorThreadpool::CorCreateTimer
1,D8149AEC-93FD-48CD-A813-7D8241C5C7E4,HOSTING,0,ICorThreadpool::CorDeleteTimer,clr!CorThreadpool::CorDeleteTimer
1,16F02E62-5710-47CC-9994-7D94A154BD48,HOSTING,0,ICorThreadpool::CorGetAvailableThreads,clr!CorThreadpool::CorGetAvailableThreads
1,D372FD3E-CFF2-4DDE-957A-7E4F24FB424C,HOSTING,0,ICorThreadpool::CorGetMaxThreads,clr!CorThreadpool::CorGetMaxThreads
1,61A20B9B-FDB5-4A8E-8E10-7E61DBCFB927,HOSTING,0,ICorThreadpool::CorQueueUserWorkItem,clr!CorThreadpool::CorQueueUserWorkItem
1,3563388C-7701-41B0-B745-7E6391CB8095,HOSTING,0,ICorThreadpool::CorRegisterWaitForSingleObject,clr!CorThreadpool::CorRegisterWaitForSingleObject
1,91D85E35-F399-41D1-9016-7F36D4F2E3CE,HOSTING,0,ICorThreadpool::CorSetMaxThreads,clr!CorThreadpool::CorSetMaxThreads
1,0989FDF6-C5C2-47A4-BF53-7FC8928F17A0,HOSTING,0,ICorThreadpool::CorUnregisterWait,clr!CorThreadpool::CorUnregisterWait
0,72FA6291-A627-4FB4-A710-8043214ED1B4,HOSTING,0,IDebuggerInfo::IsDebuggerAttached,
0,FFBB51A9-7DF5-44C9-8373-807D66B71D70,HOSTING,0,IDebuggerThreadControl::ReleaseAllRuntimeThreads,
0,60143CCD-AB7B-4750-B58A-813A8CDF010E,HOSTING,0,IDebuggerThreadControl::StartBlockingForDebugger,
0,F9B4A84B-35B9-4F2B-89FA-817BC6379F0C,HOSTING,0,IDebuggerThreadControl::ThreadIsBlockingForDebugger,
1,1E19EE33-5C92-43D6-BC18-81BF3B335EEA,HOSTING,0,IGCHost::Collect,clr!CorGCHost::Collect
1,A6FA507A-B78A-444F-98B4-829C7D88AE7D,HOSTING,0,IGCHost::GetStats,clr!CorGCHost::GetStats
1,1FAF33C5-D8E3-4181-A1F6-82A3193157A8,HOSTING,0,IGCHost::GetThreadStats,clr!CorGCHost::GetThreadStats
1,C08FD5D4-594B-4721-8D5B-82F4D1389B18,HOSTING,0,IGCHost::SetGCStartupLimits,clr!CorGCHost::SetGCStartupLimits
1,8E41F5AF-70DA-4A88-927B-83329DBE989E,HOSTING,0,IGCHost::SetVirtualMemLimit,clr!CorGCHost::SetVirtualMemLimit
0,418E2E04-5378-4121-A635-836367B131C1,HOSTING,0,IGCHostControl::RequestVirtualMemLimit,
0,057C01B9-2533-4462-8F6F-837817C264C6,HOSTING,0,IGCThreadControl::SuspensionEnding,
0,73366D6F-A166-49E7-A6D9-83DBE67F6DB7,HOSTING,0,IGCThreadControl::SuspensionStarting,
0,0E0964C0-2E27-4B89-B2FB-8484411FA8F1,HOSTING,0,IGCThreadControl::ThreadIsBlockingForSuspension,
0,5446172A-A43F-4F30-A6DB-84B5F7AE8A14,HOSTING,0,IHostAssemblyManager::GetAssemblyStore,
0,4A3942A4-C458-4497-883E-84E693F7508F,HOSTING,0,IHostAssemblyManager::GetNonHostStoreAssemblies,
0,B2D38E44-B742-42E2-806D-84EC80F04E97,HOSTING,0,IHostAssemblyStore::ProvideAssembly,
0,B6D52F8C-0BC1-4E9B-98CB-8501B0E119AB,HOSTING,0,IHostAssemblyStore::ProvideModule,
0,D7ACC099-203E-4BD4-900E-853060114DCA,HOSTING,0,IHostAutoEvent::Set,
0,C617209A-D1B6-4797-A91E-85B1F74A45D1,HOSTING,0,IHostAutoEvent::Wait,
0,ADCBD7D5-6F08-47DA-9792-85E4F8303EE0,HOSTING,0,IHostControl::GetHostManager,
0,7C25F32B-4D69-46A9-A31A-85F95F875269,HOSTING,0,IHostControl::SetAppDomainManager,
0,26791AE9-B9B7-449A-A708-861A6CAE6658,HOSTING,0,IHostCrst::Enter,
0,06E0DD8E-6C74-4ED2-AEA4-863B3710A4F3,HOSTING,0,IHostCrst::Leave,
0,80D93058-750A-412F-B6B4-8687F4FCC851,HOSTING,0,IHostCrst::SetSpinCount,
0,3EAACFCD-F72A-485D-A3CF-86E84F608688,HOSTING,0,IHostCrst::TryEnter,
0,D22D1F61-EDC9-4B84-997E-876CF08C6892,HOSTING,0,IHostGCManager::SuspensionEnding,
0,8C5BCF1E-D0C2-4918-A0FC-877327708CB6,HOSTING,0,IHostGCManager::SuspensionStarting,
0,C2B31E36-89F4-4D8E-92EC-8789FB57ABE6,HOSTING,0,IHostGCManager::ThreadIsBlockingForSuspension,
0,33916DDB-41C8-4AF8-8F3E-87B2303CA1D4,HOSTING,0,IHostIoCompletionManager::Bind,
0,631BED39-171B-49D1-8552-89323F0C4CDD,HOSTING,0,IHostIoCompletionManager::CloseIoCompletionPort,
0,922C27F3-8A45-42EE-99D2-89622FCB0DE3,HOSTING,0,IHostIoCompletionManager::CreateIoCompletionPort,
0,A485240E-B61A-48A4-B9A8-898106A372C4,HOSTING,0,IHostIoCompletionManager::GetAvailableThreads,
0,5A8B9C43-49AE-4CAD-8261-8A39F44CE71F,HOSTING,0,IHostIoCompletionManager::GetHostOverlappedSize,
0,CAC4B7BC-D2C4-4455-9DD8-8AB7E73E88E8,HOSTING,0,IHostIoCompletionManager::GetMaxThreads,
0,13588B71-6E55-4289-B8C4-8B8BFCD77239,HOSTING,0,IHostIoCompletionManager::GetMinThreads,
0,11711B79-53CE-474F-B22F-8CC1B73403EF,HOSTING,0,IHostIoCompletionManager::InitializeHostOverlapped,
0,6E448BCA-71C9-45CE-9C85-8CFA37602464,HOSTING,0,IHostIoCompletionManager::SetCLRIoCompletionManager,
0,77AF8422-A908-4720-A8FD-8D06D6FD88B6,HOSTING,0,IHostIoCompletionManager::SetMaxThreads,
0,9CA867C0-EC3F-479E-A944-8D365352D072,HOSTING,0,IHostIoCompletionManager::SetMinThreads,
0,47C6D432-19E4-4F77-A88A-8D3AC9D552E4,HOSTING,0,IHostMAlloc::Alloc,
0,D68D156E-228B-4FFE-8AF7-8FBB6B4C8981,HOSTING,0,IHostMAlloc::DebugAlloc,
0,33D9CBBC-11AB-4EA6-9557-90D332011E84,HOSTING,0,IHostMAlloc::Free,
0,43520D1F-9F64-485D-8F93-90E401D10C45,HOSTING,0,IHostManualEvent::Reset,
0,F53278CC-1C62-4BA9-8B1E-9153C3BB92D9,HOSTING,0,IHostManualEvent::Set,
0,4D5367EA-FB42-4AE3-A951-9164FA8C0E83,HOSTING,0,IHostManualEvent::Wait,
0,F849B1F6-C6C5-4FB2-91E2-91C232B192B7,HOSTING,0,IHostMemoryManager::AcquiredVirtualAddressSpace,
0,AC55AD7C-BA17-428C-9629-926FC3686B6A,HOSTING,0,IHostMemoryManager::CreateMAlloc,
0,58143246-68A9-473B-AFC4-92D6C8A7851F,HOSTING,0,IHostMemoryManager::GetMemoryLoad,
0,632B5444-CEB7-4BE1-8FEB-931AFC9B1B00,HOSTING,0,IHostMemoryManager::NeedsVirtualAddressSpace,
0,EC45DD95-8DD6-4F6D-ABDE-93A8034C2445,HOSTING,0,IHostMemoryManager::RegisterMemoryNotificationCallback,
0,CA0A4B2D-B96F-4E7B-B50F-93BCA68ACA12,HOSTING,0,IHostMemoryManager::ReleasedVirtualAddressSpace,
0,2EB4BEEA-85E1-4C7B-8E06-94067124F1D4,HOSTING,0,IHostMemoryManager::VirtualAlloc,
0,80C7FFAE-B3E4-43D0-A9AD-95087F92A55B,HOSTING,0,IHostMemoryManager::VirtualFree,
0,2AA6953E-A715-490F-967D-95BA2F5A1D5B,HOSTING,0,IHostMemoryManager::VirtualProtect,
0,10E7ADA1-7E07-408D-AFF5-963550B49F4F,HOSTING,0,IHostMemoryManager::VirtualQuery,
0,FC7ED3CA-9E1E-4289-B37A-96E56633C6B7,HOSTING,0,IHostPolicyManager::OnDefaultAction,
0,DD366C7F-41E5-4FBC-BB4D-97591D12099F,HOSTING,0,IHostPolicyManager::OnFailure,
0,17C3AC99-1048-497E-BDF7-97A92B781149,HOSTING,0,IHostPolicyManager::OnTimeout,
0,E30716C5-689C-4E49-8068-97EB0C39FBAA,HOSTING,0,IHostSecurityContext::Capture,
0,90BB23EC-A552-4101-B80E-9807E64C4E06,HOSTING,0,IHostSecurityManager::GetSecurityContext,
0,F4953A4E-782F-4206-B3A8-989C2B79C022,HOSTING,0,IHostSecurityManager::ImpersonateLoggedOnUser,
0,08D1BA3D-9B37-4B1F-88D3-98C7B982D638,HOSTING,0,IHostSecurityManager::OpenThreadToken,
0,76C7CB03-6DE9-4007-B31C-98F9819BF469,HOSTING,0,IHostSecurityManager::RevertToSelf,
0,F0C51609-F0EE-439D-B4F2-98FB32B1F672,HOSTING,0,IHostSecurityManager::SetSecurityContext,
0,E84DAF57-8737-4B95-93E2-9955D8709E49,HOSTING,0,IHostSecurityManager::SetThreadToken,
0,A45A0CEA-6E2A-4A64-B21B-9966391329DA,HOSTING,0,IHostSemaphore::ReleaseSemaphore,
0,80038377-8E35-4F2C-9B30-9978174749EA,HOSTING,0,IHostSemaphore::Wait,
0,FD5E5B4B-2AEF-4078-BB6D-998DE29D77EB,HOSTING,0,IHostSyncManager::CreateAutoEvent,
0,4E95E85E-FBFB-4158-9C46-9A10DD63E0CC,HOSTING,0,IHostSyncManager::CreateCrst,
0,7684B27F-F486-4362-BEF4-9A5ECB9F10A9,HOSTING,0,IHostSyncManager::CreateCrstWithSpinCount,
0,BADB905D-C937-4576-BF32-9A7A79B0080D,HOSTING,0,IHostSyncManager::CreateManualEvent,
0,3293F8AE-BFE5-466F-9CE5-9AEC1CCDDA1A,HOSTING,0,IHostSyncManager::CreateMonitorEvent,
0,1DC14E1B-99D2-4FEA-BD03-9B7F9F07C2CC,HOSTING,0,IHostSyncManager::CreateRWLockReaderEvent,
0,71D0B52D-2AF9-48FB-B24A-9C0A50F21639,HOSTING,0,IHostSyncManager::CreateRWLockWriterEvent,
0,B246E3EC-5B74-4B2D-B524-9C62565D422E,HOSTING,0,IHostSyncManager::CreateSemaphore,
0,A6C19D39-3346-400F-848E-9CAADB4A4322,HOSTING,0,IHostSyncManager::SetCLRSyncManager,
0,9EA750D0-1293-48AD-8CEC-9CB2442D2688,HOSTING,0,IHostTask::Alert,
0,2C82462C-7422-4103-9ACC-9D3577B37223,HOSTING,0,IHostTask::GetPriority,
0,2C06769E-BCE8-4869-A106-9D682284D5A3,HOSTING,0,IHostTask::Join,
0,EC0988F7-E1FE-416D-ADE7-9DA3027A8026,HOSTING,0,IHostTask::SetCLRTask,
0,BEA34B05-9643-406D-852F-9DE84820FA06,HOSTING,0,IHostTask::SetPriority,
0,0C9327DA-3757-4896-B94D-9E36A59363BE,HOSTING,0,IHostTask::Start,
0,96229D56-4105-47EF-BE18-9F84C5FD3DCC,HOSTING,0,IHostTaskManager::BeginDelayAbort,
0,DA94BFD5-3924-4EAF-83BE-9FDA4CC7B762,HOSTING,0,IHostTaskManager::BeginThreadAffinity,
0,528ACE38-B7DE-4EEE-B26E-A0B9A11635EA,HOSTING,0,IHostTaskManager::CallNeedsHostHook,
0,7CE59037-275B-428B-AF6B-A0CF92AC532B,HOSTING,0,IHostTaskManager::CreateTask,
0,14FEDCD4-3E9F-4906-89B8-A0D8186B100D,HOSTING,0,IHostTaskManager::EndDelayAbort,
0,7F780C7D-4470-49C3-A653-A1C568A6C9B3,HOSTING,0,IHostTaskManager::EndThreadAffinity,
0,A8E66330-FD77-416C-BC2C-A319B3BF61C8,HOSTING,0,IHostTaskManager::EnterRuntime,
0,25464B58-B7D2-495D-A96E-A39A497DDBC7,HOSTING,0,IHostTaskManager::GetCurrentTask,
0,CB7FD6A4-F2B1-4177-8183-A3C5554A0EE7,HOSTING,0,IHostTaskManager::GetStackGuarantee,
0,A3E9EA04-F215-48D9-80F8-A4B652749A46,HOSTING,0,IHostTaskManager::LeaveRuntime,
0,AF42B3D8-4E67-4F11-A7DB-A4CDFF65988E,HOSTING,0,IHostTaskManager::ReverseEnterRuntime,
0,3C60D252-77AC-4724-8C8E-A5DDA9139576,HOSTING,0,IHostTaskManager::ReverseLeaveRuntime,
0,B0110D3B-B8FA-416A-9213-A61089227F3A,HOSTING,0,IHostTaskManager::SetCLRTaskManager,
0,AD3D94DE-A8E8-481B-98F8-A6266E555A05,HOSTING,0,IHostTaskManager::SetLocale,
0,2A712B50-2EEE-4AD4-A8F8-A71F03C9A38B,HOSTING,0,IHostTaskManager::SetStackGuarantee,
0,84B35290-BA03-45BE-8DA8-A7306C463D3F,HOSTING,0,IHostTaskManager::SetUILocale,
0,FEF4F1BD-EE6B-46BD-8AC4-A77D471E28D1,HOSTING,0,IHostTaskManager::Sleep,
0,C1640ECD-0DF7-488B-BACA-A7FA5E6B1BBB,HOSTING,0,IHostTaskManager::SwitchToTask,
1,E761B5AB-07AF-44EC-AA58-A877BC184A5B,HOSTING,0,IHostThreadPoolManager::GetAvailableThreads,clr!ThreadpoolMgr::GetAvailableThreads
1,3BB3EFCB-425C-44A4-A716-A8CC6EF85D6D,HOSTING,0,IHostThreadPoolManager::GetMaxThreads,clr!ThreadpoolMgr::GetMaxThreads
1,C8FCB7C8-1F18-4B6A-B42A-A8E4CCBB2D9A,HOSTING,0,IHostThreadPoolManager::GetMinThreads,clr!ThreadpoolMgr::GetMinThreads
1,86BDA642-72E4-47F1-B7DA-A8ED93153828,HOSTING,1,IHostThreadPoolManager::QueueUserWorkItem,clr!ThreadpoolMgr::QueueUserWorkItem
1,3D181C6B-0398-470A-A4D8-A9701DC12F2D,HOSTING,0,IHostThreadPoolManager::SetMaxThreads,clr!ThreadpoolMgr::SetMaxThreads
1,415B0C3D-8C60-4E77-A782-A991800BCFB8,HOSTING,0,IHostThreadPoolManager::SetMinThreads,clr!ThreadpoolMgr::SetMinThreads
0,B9102B89-5A0E-4B36-ABBA-AA86A2C5A9A3,HOSTING,0,IManagedObject::GetObjectIdentity,
0,C57D5897-D800-4686-89F8-AA8C3BB5F108,HOSTING,0,IManagedObject::GetSerializedBuffer,
0,F981A543-B429-4EC9-8384-ABC23E708009,HOSTING,0,IObjectHandle::Unwrap,
1,05D06AE6-31CB-4BB1-B425-ABF3C78689C0,HOSTING,0,ITypeName::GetAssemblyName,clr!TypeName::GetAssemblyName
1,77F10C69-B0D4-49D7-AC17-AC2CEA121CDF,HOSTING,0,ITypeName::GetModifierLength,clr!TypeName::GetModifierLength
1,0AF6657D-D14F-434E-8E06-AC629FBB1CDC,HOSTING,0,ITypeName::GetModifiers,clr!TypeName::GetModifiers
1,A1F7A060-E176-4050-8B8C-ACD70557D1B1,HOSTING,0,ITypeName::GetNameCount,clr!TypeName::GetNameCount
1,D3824E46-D09D-4D3D-8035-ADD8A34E0534,HOSTING,0,ITypeName::GetNames,clr!TypeName::GetNames
1,990E5B9C-8577-467F-AB13-AE5EC5ED8311,HOSTING,0,ITypeName::GetTypeArgumentCount,clr!TypeName::GetTypeArgumentCount
1,4894C21A-2C3A-4DBE-B18B-AEFC10E2E97D,HOSTING,0,ITypeName::GetTypeArguments,clr!TypeName::GetTypeArguments
1,5CB4F6A6-586F-4DB1-8534-AF40C18E502A,HOSTING,0,ITypeNameBuilder::AddArray,clr!TypeNameBuilder::AddArray
1,838F9A44-4ABF-4698-A7EC-AF6AAB3F26CD,HOSTING,0,ITypeNameBuilder::AddAssemblySpec,clr!TypeNameBuilder::AddAssemblySpec
1,7161CAA2-B0D4-41DC-8674-AF95FEF7D5E6,HOSTING,0,ITypeNameBuilder::AddByRef,clr!TypeNameBuilder::AddByRef
0,D72BAE9F-7050-45D0-9C93-B038585A4483,HOSTING,0,ITypeNameBuilder::AddName,
1,A39279F9-46B7-40AE-8777-B07BA09AA8FE,HOSTING,0,ITypeNameBuilder::AddPointer,clr!TypeNameBuilder::AddPointer
1,44ABDA3A-E217-44D6-A379-B0F955957D15,HOSTING,0,ITypeNameBuilder::AddSzArray,clr!TypeNameBuilder::AddSzArray
1,9E8E45F6-FD11-41DC-B859-B1693A54E25B,HOSTING,1,ITypeNameBuilder::Clear,clr!TypeNameBuilder::Clear
1,1F742051-BEA9-4202-87EC-B179B78CC582,HOSTING,0,ITypeNameBuilder::CloseGenericArgument,clr!TypeNameBuilder::CloseGenericArgument
1,BE845E39-3F72-43D7-9DF1-B1B0409731D6,HOSTING,0,ITypeNameBuilder::CloseGenericArguments,clr!TypeNameBuilder::CloseGenericArguments
1,1B627A3B-BD27-4F48-8B2D-B1DCBE9725F8,HOSTING,0,ITypeNameBuilder::OpenGenericArgument,clr!TypeNameBuilder::OpenGenericArgument
1,6FBF7576-31E4-4FFE-9D87-B20D337D0910,HOSTING,0,ITypeNameBuilder::OpenGenericArguments,clr!TypeNameBuilder::OpenGenericArguments
1,C42BA14D-330E-4241-97AB-B2532F35E77D,HOSTING,0,ITypeNameBuilder::ToString,clr!TypeNameBuilder::ToString
1,DB13523C-06D1-413B-889C-B280C7062B20,HOSTING,0,ITypeNameFactory::GetTypeNameBuilder,clr!TypeNameFactory::GetTypeNameBuilder
1,4110DA8B-B02F-4DDF-9796-B35F805CB70E,HOSTING,0,ITypeNameFactory::ParseTypeName,clr!TypeNameFactory::ParseTypeName
1,1BC34109-51E0-4A1A-AFF7-B45DB67A09D1,HOSTING,0,IValidator::FormatEventInfo,clr!CLRValidator::FormatEventInfo
1,ED3ABF6B-C6EC-4483-BD32-B4E99904A0DF,HOSTING,0,IValidator::Validate,clr!CLRValidator::Validate
1,AD09D17A-4BF9-4F77-ADE8-B5FF4BF393F3,HOSTING,0,ICLRAppDomainResourceMonitor::GetCurrentAllocated,clr!CCLRAppDomainResourceMonitor::GetCurrentAllocated
1,B647D53E-5BB4-4BD4-81A7-B60C340186CE,HOSTING,0,ICLRAppDomainResourceMonitor::GetCurrentSurvived,clr!CCLRAppDomainResourceMonitor::GetCurrentSurvived
1,CEB9C2B1-9169-41EC-AB9A-B80875D5E668,HOSTING,0,ICLRAppDomainResourceMonitor::GetCurrentCpuTime,clr!CCLRAppDomainResourceMonitor::GetCurrentCpuTime
